STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,Year,YearMonth,TextMonth,PRCP,TMAX,TMIN
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/27/1972,1972,7,July,0,89,51
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/28/1972,1972,7,July,0,93,53
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/29/1972,1972,7,July,0,78,52
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/30/1972,1972,7,July,0,86,49
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,7/31/1972,1972,7,July,0,88,50
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/1/1972,1972,8,August,0,82,55
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/2/1972,1972,8,August,0,85,55
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/3/1972,1972,8,August,0,93,49
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/4/1972,1972,8,August,0,94,49
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/5/1972,1972,8,August,0,93,55
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/6/1972,1972,8,August,0,103,54
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/7/1972,1972,8,August,0,103,62
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/8/1972,1972,8,August,0,96,67
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/9/1972,1972,8,August,0,94,61
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/10/1972,1972,8,August,0,92,57
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/11/1972,1972,8,August,0,84,56
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/12/1972,1972,8,August,0,78,47
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/13/1972,1972,8,August,0,76,48
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/14/1972,1972,8,August,0,68,42
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/15/1972,1972,8,August,0,65,43
USC00045983,"MOUNT SHASTA, CA US",41.32191,-122.31777,1101.2,8/16/1972,1972,8,August,0.27,56,38
